,conv_id,utterance_idx,context,prompt,speaker_idx,utterance,selfeval,tags
14416,hit:2278_conv:4556,4,joyful,I just heard that my aunt_comma_ that haven't seen for some years will be visiting.,286,Aww_comma_ I bet you miss her a lot. Well it's good you get to see her soon!,5|5|5_5|5|5,
14417,hit:2278_conv:4556,5,joyful,I just heard that my aunt_comma_ that haven't seen for some years will be visiting.,203,Yes I am looking forward to se her again and spending some time together.,5|5|5_5|5|5,
14418,hit:2278_conv:4557,1,nostalgic,I stumbled upon my old diary when packing for a move.,286,I was packing for a move to a new city and I stumbled upon my old diary. Brought back so many memories.,5|5|5_5|5|5,
14419,hit:2278_conv:4557,2,nostalgic,I stumbled upon my old diary when packing for a move.,203,You must have felt nostalgic of the old days.,5|5|5_5|5|5,
14420,hit:2278_conv:4557,3,nostalgic,I stumbled upon my old diary when packing for a move.,286,Absolutely. I was sitting down reading through it and just enjoying the memories. Made me a little sad to move away.,5|5|5_5|5|5,
14421,hit:2278_conv:4557,4,nostalgic,I stumbled upon my old diary when packing for a move.,203,I understand it is usually hard moving to a new city leaving some many people and placed behind,5|5|5_5|5|5,
14422,hit:2279_conv:4559,1,prepared,I was more than ready for my first day in my new position   ,267,I was more than ready for my first day in my new position,5|5|5_5|5|5,
14423,hit:2279_conv:4559,2,prepared,I was more than ready for my first day in my new position   ,13,What position was that?,5|5|5_5|5|5,
14424,hit:2279_conv:4559,3,prepared,I was more than ready for my first day in my new position   ,267,It was a supervisory position,5|5|5_5|5|5,
14425,hit:2279_conv:4559,4,prepared,I was more than ready for my first day in my new position   ,13,Oh wow_comma_ I bet you were ready for that. Were you already working there?,5|5|5_5|5|5,
14426,hit:2280_conv:4560,1,confident,I'm feeling pretty good about work these days_comma_ like I can handle it okay.,225,I think work is finally starting to pay off for me the way it should.,5|5|5_5|5|5,
14427,hit:2280_conv:4560,2,confident,I'm feeling pretty good about work these days_comma_ like I can handle it okay.,243,That is great! I bet it feels good.,5|5|5_5|5|5,
14428,hit:2280_conv:4560,3,confident,I'm feeling pretty good about work these days_comma_ like I can handle it okay.,225,Yes_comma_ it's much better than not making it.,5|5|5_5|5|5,
14429,hit:2280_conv:4560,4,confident,I'm feeling pretty good about work these days_comma_ like I can handle it okay.,243,It sure is and it gives you something to be proud of.,5|5|5_5|5|5,
14430,hit:2280_conv:4561,1,excited,I just found out that I got the job I have been hoping for. I just graduated college in the spring and was hoping for this job.,243,I just found out that I got the job I have been hoping for!,5|5|5_5|5|5,
14431,hit:2280_conv:4561,2,excited,I just found out that I got the job I have been hoping for. I just graduated college in the spring and was hoping for this job.,225,Great_comma_ when will you start?,5|5|5_5|5|5,
14432,hit:2280_conv:4561,3,excited,I just found out that I got the job I have been hoping for. I just graduated college in the spring and was hoping for this job.,243,I start training in 2 weeks. I just graduated college in the spring and this was my dream job.,5|5|5_5|5|5,
14433,hit:2280_conv:4561,4,excited,I just found out that I got the job I have been hoping for. I just graduated college in the spring and was hoping for this job.,225,Fantastic_comma_ keep your spirits up and the sky's the limit.,5|5|5_5|5|5,
14434,hit:2281_conv:4562,1,proud,My son got won a math competition in his school_comma_ that made me feel that I've done things right and that he is a very smart boy.,203,My son just won a math competition in his school!,5|5|5_5|5|5,
14435,hit:2281_conv:4562,2,proud,My son got won a math competition in his school_comma_ that made me feel that I've done things right and that he is a very smart boy.,267,That’s great! I bet he is ecstatic!,5|5|5_5|5|5,
14436,hit:2281_conv:4562,3,proud,My son got won a math competition in his school_comma_ that made me feel that I've done things right and that he is a very smart boy.,203,Yes he is! And of course I am too_comma_ he is a very good_comma_ smart and kind little guy.,5|5|5_5|5|5,
14437,hit:2281_conv:4562,4,proud,My son got won a math competition in his school_comma_ that made me feel that I've done things right and that he is a very smart boy.,267,That is definitely something to you to be proud of!,5|5|5_5|5|5,
14438,hit:2281_conv:4562,5,proud,My son got won a math competition in his school_comma_ that made me feel that I've done things right and that he is a very smart boy.,203,Yes I;m very proud of him indeed_comma_ and he makes me feel like I must have done things right too.,5|5|5_5|5|5,
14439,hit:2281_conv:4563,1,joyful,I was so happy to have my nephew spend the weekend with me. ,267,I was so happy to have my nephew spend the weekend with me,5|5|5_5|5|5,
14440,hit:2281_conv:4563,2,joyful,I was so happy to have my nephew spend the weekend with me. ,203,That sounds great!  How old is he?,5|5|5_5|5|5,
14441,hit:2281_conv:4563,3,joyful,I was so happy to have my nephew spend the weekend with me. ,267,He is 11,5|5|5_5|5|5,
14442,hit:2281_conv:4563,4,joyful,I was so happy to have my nephew spend the weekend with me. ,203,Nice_comma_ Did you do any fun activities together?,5|5|5_5|5|5,
14443,hit:2282_conv:4565,1,anxious,I've been a bit uneasy about money lately.,225,I've been somewhat uneasy about money lately.,5|5|5_5|5|5,
14444,hit:2282_conv:4565,2,anxious,I've been a bit uneasy about money lately.,44,have you thought about investing,5|5|5_5|5|5,
14445,hit:2282_conv:4565,3,anxious,I've been a bit uneasy about money lately.,225,Some_comma_ but I've got a lot in the market already.,5|5|5_5|5|5,
14446,hit:2282_conv:4565,4,anxious,I've been a bit uneasy about money lately.,44,hopefully you will see great returns this year,5|5|5_5|5|5,
14447,hit:2283_conv:4566,1,afraid,I have to have suregery soon. I am scared,262,I am having surgery in two weeks. First time.,5|5|5_5|5|5,
14448,hit:2283_conv:4566,2,afraid,I have to have suregery soon. I am scared,250,I hope everything goes well friend.,5|5|5_5|5|5,
14449,hit:2283_conv:4566,3,afraid,I have to have suregery soon. I am scared,262,Me too. It's supposed to be short and safe but I'm still scared.,5|5|5_5|5|5,
14450,hit:2283_conv:4566,4,afraid,I have to have suregery soon. I am scared,250,Don't worry once they administer the anesthesia you shouldn't feel a thing.,5|5|5_5|5|5,
14451,hit:2283_conv:4566,5,afraid,I have to have suregery soon. I am scared,262,That;s the scary part. I want to wake up after.,5|5|5_5|5|5,
14452,hit:2284_conv:4568,1,disgusted,My garbage bad broke and spilled all over the bed of my truck.,225,I took the garbage to the dump a couple of days ago. one of the bags broke and spilled all over the bed of my truck.,5|5|5_4|5|5,
14453,hit:2284_conv:4568,2,disgusted,My garbage bad broke and spilled all over the bed of my truck.,44,thats awful_comma_ did it clean up easily?,5|5|5_4|5|5,
14454,hit:2284_conv:4568,3,disgusted,My garbage bad broke and spilled all over the bed of my truck.,225,it's left some grease in my truck bed_comma_ but other than that it was okay.,5|5|5_4|5|5,
14455,hit:2284_conv:4568,4,disgusted,My garbage bad broke and spilled all over the bed of my truck.,44,well that's good to hear,5|5|5_4|5|5,
14456,hit:2285_conv:4570,1,impressed,I just had the best meal from the tiniest little restaurant.,262,I just found the sweetest restaurant.,5|5|5_1|5|5,
14457,hit:2285_conv:4570,2,impressed,I just had the best meal from the tiniest little restaurant.,250,That's great! I hope you enjoyed the food..,5|5|5_1|5|5,
14458,hit:2285_conv:4570,3,impressed,I just had the best meal from the tiniest little restaurant.,262,IT was great. It a tiny new restaurant in my neighborhood. I don't think any one knows its open yet.,5|5|5_1|5|5,
14459,hit:2285_conv:4570,4,impressed,I just had the best meal from the tiniest little restaurant.,250,Keep it that way. If too many people find out it might ruin the experience.,5|5|5_1|5|5,
14460,hit:2285_conv:4570,5,impressed,I just had the best meal from the tiniest little restaurant.,262,I know. Its my little secret.,5|5|5_1|5|5,
14461,hit:2286_conv:4572,1,joyful,I really liked being able to coach my daughters softball team. ,267,I really liked being able to coach my daughters softball team,5|5|5_2|5|5,
14462,hit:2286_conv:4572,2,joyful,I really liked being able to coach my daughters softball team. ,384,Nice_comma_ softball is fun. I used to play baseball but always had fun playing softball in gym class,5|5|5_2|5|5,
14463,hit:2286_conv:4572,3,joyful,I really liked being able to coach my daughters softball team. ,267,I did too.  It is cool to work with the kids too ,5|5|5_2|5|5,
14464,hit:2286_conv:4572,4,joyful,I really liked being able to coach my daughters softball team. ,384,Yeah it's rewarding teaching kids and helping them learn how to become functioning human beings. I have a 2 year old nephew who's nuts and asks questions all the time,5|5|5_2|5|5,
14465,hit:2286_conv:4573,1,content,I felt happy the day I got my new job back in May. I'd been out of work for several years and it had really been weighing on me. Even though it's only a part-time job I've since been motivated to start earning in other places too.,384,I had a phone interview for the job and after going through a ton prior to landing that job I was happy to be able to get the job. It was interesting because the job involved using an app on my phone as part of it to complete my work every day. ,2|5|5_5|5|5,
14466,hit:2286_conv:4573,2,content,I felt happy the day I got my new job back in May. I'd been out of work for several years and it had really been weighing on me. Even though it's only a part-time job I've since been motivated to start earning in other places too.,267,That’s interesting. What did you have to do?,2|5|5_5|5|5,
14467,hit:2286_conv:4573,3,content,I felt happy the day I got my new job back in May. I'd been out of work for several years and it had really been weighing on me. Even though it's only a part-time job I've since been motivated to start earning in other places too.,384,I took pictures of merchandise around the store to make sure the tags were applied properly and that the product was in good shape_comma_ etc. They just used to use paper and do things manually before the company produced the app for this.,2|5|5_5|5|5,
14468,hit:2286_conv:4573,4,content,I felt happy the day I got my new job back in May. I'd been out of work for several years and it had really been weighing on me. Even though it's only a part-time job I've since been motivated to start earning in other places too.,267,That sounds cool!,2|5|5_5|5|5,
14469,hit:2286_conv:4573,5,content,I felt happy the day I got my new job back in May. I'd been out of work for several years and it had really been weighing on me. Even though it's only a part-time job I've since been motivated to start earning in other places too.,384,Yeah I enjoy it. Thanks.,2|5|5_5|5|5,
14470,hit:2287_conv:4574,1,proud,I've finally got my pilots license!,286,I've just recently got my pilot's license! I can't wait to hit the skies!,5|5|5_5|5|5,
14471,hit:2287_conv:4574,2,proud,I've finally got my pilots license!,262,That's amazing. I have only been on a few planes in my life.,5|5|5_5|5|5,
14472,hit:2287_conv:4574,3,proud,I've finally got my pilots license!,286,Have you ever flown one? A totally different experience_comma_ it's so freeing!,5|5|5_5|5|5,
14473,hit:2287_conv:4574,4,proud,I've finally got my pilots license!,262,I have not and will not ever.,5|5|5_5|5|5,
14474,hit:2287_conv:4575,1,embarrassed,I just called m ex instead of my new boyfriend. Oh my gosh!,262,I dialed the wrong number today.,5|5|5_5|5|5,
14475,hit:2287_conv:4575,2,embarrassed,I just called m ex instead of my new boyfriend. Oh my gosh!,286,Uh oh_comma_ did you apologize to the person after they answered or did you just hang up?,5|5|5_5|5|5,
14476,hit:2287_conv:4575,3,embarrassed,I just called m ex instead of my new boyfriend. Oh my gosh!,262,I meant to call my boyfriend and I called my ex. I got his voicemail though.,5|5|5_5|5|5,
14477,hit:2287_conv:4575,4,embarrassed,I just called m ex instead of my new boyfriend. Oh my gosh!,286,Oh wow! That's even worse than dialing a stranger. At least he didn't pick up!,5|5|5_5|5|5,
14478,hit:2287_conv:4575,5,embarrassed,I just called m ex instead of my new boyfriend. Oh my gosh!,262,Hopefully he won't call back and then I won't have to explain anything.,5|5|5_5|5|5,
14479,hit:2288_conv:4576,1,impressed,My friend just bought a new car and I can't believe how cheap he got it for.,274,My friend just bought a brand new car for cheap!,5|5|5_5|5|5,
14480,hit:2288_conv:4576,2,impressed,My friend just bought a new car and I can't believe how cheap he got it for.,267,That is something I need too.  How did they get new so cheap?,5|5|5_5|5|5,
14481,hit:2288_conv:4576,3,impressed,My friend just bought a new car and I can't believe how cheap he got it for.,274,He used a new car buying service and he raves about it.,5|5|5_5|5|5,
14482,hit:2288_conv:4576,4,impressed,My friend just bought a new car and I can't believe how cheap he got it for.,267,That sounds awesome,5|5|5_5|5|5,
14483,hit:2288_conv:4577,1,grateful, I am pretty thankful to live close to my sister,267, I am pretty thankful to live close to my sister,5|5|5_5|5|5,
14484,hit:2288_conv:4577,2,grateful, I am pretty thankful to live close to my sister,274,It is very important to stay close to family.,5|5|5_5|5|5,
14485,hit:2288_conv:4577,3,grateful, I am pretty thankful to live close to my sister,267,It really is. Our kids can play together often too. ,5|5|5_5|5|5,
14486,hit:2288_conv:4577,4,grateful, I am pretty thankful to live close to my sister,274,That is wonderful to hear.  When times are tough_comma_ family is all you have in this world.,5|5|5_5|5|5,
14487,hit:2289_conv:4578,1,grateful,I'm thankful to have a lot of work to do.,225,I'm glad to have a lot of work to keep me busy,5|5|5_5|5|5,
14488,hit:2289_conv:4578,2,grateful,I'm thankful to have a lot of work to do.,262,You don't get any free time?,5|5|5_5|5|5,
14489,hit:2289_conv:4578,3,grateful,I'm thankful to have a lot of work to do.,225,Not much_comma_ I can't afford free time.,5|5|5_5|5|5,
14490,hit:2289_conv:4578,4,grateful,I'm thankful to have a lot of work to do.,262,OH. I know what you mean.,5|5|5_5|5|5,
14491,hit:2289_conv:4579,1,content,I think my daughter got the best pre-k teacher this year.,262,I met my daughter;s teacher tody.,5|5|5_5|5|5,
14492,hit:2289_conv:4579,2,content,I think my daughter got the best pre-k teacher this year.,225,Did you like them okay?,5|5|5_5|5|5,
14493,hit:2289_conv:4579,3,content,I think my daughter got the best pre-k teacher this year.,262,I do. I think she got the best one. She is only in Kindergarten .,5|5|5_5|5|5,
14494,hit:2289_conv:4579,4,content,I think my daughter got the best pre-k teacher this year.,225,I'm sure she'll have a fun year.,5|5|5_5|5|5,
14495,hit:2289_conv:4579,5,content,I think my daughter got the best pre-k teacher this year.,262,I hope so. She was upset because she couldnt stay at school today.,5|5|5_5|5|5,
14496,hit:2290_conv:4580,1,sentimental,Spaghetti always reminds me of my grandmother. She made the best spaghetti.,262,I love spaghetti so much.,5|5|5_5|5|5,
14497,hit:2290_conv:4580,2,sentimental,Spaghetti always reminds me of my grandmother. She made the best spaghetti.,267,I do too.  I have a fantastic recipe,5|5|5_5|5|5,
14498,hit:2290_conv:4580,3,sentimental,Spaghetti always reminds me of my grandmother. She made the best spaghetti.,262,My grandmother had a great recipe. I think of her every time I have it now.,5|5|5_5|5|5,
14499,hit:2290_conv:4580,4,sentimental,Spaghetti always reminds me of my grandmother. She made the best spaghetti.,267,That is really nice!,5|5|5_5|5|5,
14500,hit:2290_conv:4580,5,sentimental,Spaghetti always reminds me of my grandmother. She made the best spaghetti.,262,I'm going to teach my kids to make it too so they can remember her.,5|5|5_5|5|5,
14501,hit:2290_conv:4581,1,annoyed,I was kind of bothered when I got passed over for a promotion. ,267,I was pretty disappointed when I found out I was passed over for a job,5|5|5_5|5|5,
14502,hit:2290_conv:4581,2,annoyed,I was kind of bothered when I got passed over for a promotion. ,262,OH that sucks.,5|5|5_5|5|5,
14503,hit:2290_conv:4581,3,annoyed,I was kind of bothered when I got passed over for a promotion. ,267,I know. I really thought it was in the bag. ,5|5|5_5|5|5,
14504,hit:2290_conv:4581,4,annoyed,I was kind of bothered when I got passed over for a promotion. ,262,Do you think the other person deserved it at all.,5|5|5_5|5|5,
14505,hit:2291_conv:4582,1,afraid,I am starting a new job next week. I am so nervous.,262,MY new job starts next week.,5|5|5_5|5|5,
14506,hit:2291_conv:4582,2,afraid,I am starting a new job next week. I am so nervous.,267,Awesome!  What will you be doing?,5|5|5_5|5|5,
14507,hit:2291_conv:4582,3,afraid,I am starting a new job next week. I am so nervous.,262,Im transferring to another store and becoming a supervisor. Im nervous cause of the position and its all new people.,5|5|5_5|5|5,
14508,hit:2291_conv:4582,4,afraid,I am starting a new job next week. I am so nervous.,267,That is awesome. They chose you for a reason. You will do great!,5|5|5_5|5|5,
14509,hit:2291_conv:4582,5,afraid,I am starting a new job next week. I am so nervous.,262,I hope so. No one like the boss lol,5|5|5_5|5|5,
14510,hit:2291_conv:4583,1,furious,I was really mad when my friend lost her husband,267,I was pretty upset when my friend lost her husband. ,5|5|5_5|5|5,
14511,hit:2291_conv:4583,2,furious,I was really mad when my friend lost her husband,262,That's sad.,5|5|5_5|5|5,
14512,hit:2291_conv:4583,3,furious,I was really mad when my friend lost her husband,267,It is. The hospital was negligent. ,5|5|5_5|5|5,
14513,hit:2291_conv:4583,4,furious,I was really mad when my friend lost her husband,262,That's really bad. What is she going to do about it>,5|5|5_5|5|5,
14514,hit:2292_conv:4584,1,guilty,I bought so uch junk at the grocery store today. I'm supposed to be eating healthier.,262,I bought so much junk food yesterday.,5|5|5_5|5|5,
14515,hit:2292_conv:4584,2,guilty,I bought so uch junk at the grocery store today. I'm supposed to be eating healthier.,225,Have you eaten it all yet ?,5|5|5_5|5|5,
14516,hit:2292_conv:4584,3,guilty,I bought so uch junk at the grocery store today. I'm supposed to be eating healthier.,262,No. I have wanted to eat it all day though. I have a bit of will power. Not much/,5|5|5_5|5|5,
14517,hit:2292_conv:4584,4,guilty,I bought so uch junk at the grocery store today. I'm supposed to be eating healthier.,225,Well_comma_ you've done well so far then .,5|5|5_5|5|5,
14518,hit:2292_conv:4584,5,guilty,I bought so uch junk at the grocery store today. I'm supposed to be eating healthier.,262,I don't know how long I will last.,5|5|5_5|5|5,
14519,hit:2292_conv:4585,1,surprised,I was startled by a snake in my yard a few days ago.,225,I had a big scare a few days ago.,5|5|5_5|5|5,
14520,hit:2292_conv:4585,2,surprised,I was startled by a snake in my yard a few days ago.,262,What happened?,5|5|5_5|5|5,
14521,hit:2292_conv:4585,3,surprised,I was startled by a snake in my yard a few days ago.,225,I ran into a snake in the yard.,5|5|5_5|5|5,
14522,hit:2292_conv:4585,4,surprised,I was startled by a snake in my yard a few days ago.,262,I would have peed my pants.,5|5|5_5|5|5,
14523,hit:2293_conv:4586,1,jealous,MY friends ar such better cooks than me. I bring wine to all of the pot lucks.,262,I am not a very good cook and everyone knows it.,5|5|5_5|5|5,
14524,hit:2293_conv:4586,2,jealous,MY friends ar such better cooks than me. I bring wine to all of the pot lucks.,267,I am sure you are good at many other things though. ,5|5|5_5|5|5,
14525,hit:2293_conv:4586,3,jealous,MY friends ar such better cooks than me. I bring wine to all of the pot lucks.,262,Well at parties and pot lucks I am asked to bring the wine and punch. Never a real dish,5|5|5_5|5|5,
14526,hit:2293_conv:4586,4,jealous,MY friends ar such better cooks than me. I bring wine to all of the pot lucks.,267,That’s ok.  If you would like to learn start simple,5|5|5_5|5|5,
14527,hit:2293_conv:4586,5,jealous,MY friends ar such better cooks than me. I bring wine to all of the pot lucks.,262,I have tried. I mess up everything. I think I may try bartending.,5|5|5_5|5|5,
14528,hit:2293_conv:4587,1,devastated,I was very sad to hear of my friends passing,267,was very sad to hear of my friends passing,5|5|5_5|5|5,
14529,hit:2293_conv:4587,2,devastated,I was very sad to hear of my friends passing,262,I'm sorry for your loss. That sa to hear.,5|5|5_5|5|5,
14530,hit:2293_conv:4587,3,devastated,I was very sad to hear of my friends passing,267,Thank you.  He was a really good man. ,5|5|5_5|5|5,
14531,hit:2293_conv:4587,4,devastated,I was very sad to hear of my friends passing,262,It must be really tough. It will get better.,5|5|5_5|5|5,
14532,hit:2294_conv:4588,1,angry,I can't believe I lost another bet to my sister. I think she cheats.,262,I just lost another bet to my sister.,5|5|5_5|5|5,
14533,hit:2294_conv:4588,2,angry,I can't believe I lost another bet to my sister. I think she cheats.,1,Oh yea? What was the bet?,5|5|5_5|5|5,
14534,hit:2294_conv:4588,3,angry,I can't believe I lost another bet to my sister. I think she cheats.,262,That my mom never worked at McDonalds when she was younger. ,5|5|5_5|5|5,
14535,hit:2294_conv:4588,4,angry,I can't believe I lost another bet to my sister. I think she cheats.,1,Everyone's got that low minimum wage job at one point in their life sometimes.,5|5|5_5|5|5,
14536,hit:2294_conv:4588,5,angry,I can't believe I lost another bet to my sister. I think she cheats.,262,She told me she had never worked in a restaurant when I wa little. I think they duped me.,5|5|5_5|5|5,
14537,hit:2294_conv:4589,1,anxious,I'm so sleepy but have so much work to do.,1,I'm so sleepy but have so much work to do.,5|5|5_5|5|5,
14538,hit:2294_conv:4589,2,anxious,I'm so sleepy but have so much work to do.,262,Take a power nap.,5|5|5_5|5|5,
14539,hit:2294_conv:4589,3,anxious,I'm so sleepy but have so much work to do.,1,I think I'll do that soon.,5|5|5_5|5|5,
14540,hit:2294_conv:4589,4,anxious,I'm so sleepy but have so much work to do.,262,They really do recharger you.,5|5|5_5|5|5,
14541,hit:2295_conv:4590,1,furious,My daughter dropeed an entire carton of eggs in the kitchen.,262,My daughter just ruined a carton of eggs.,5|5|5_5|5|5,
14542,hit:2295_conv:4590,2,furious,My daughter dropeed an entire carton of eggs in the kitchen.,267,That’s no good. How did she do that?,5|5|5_5|5|5,
14543,hit:2295_conv:4590,3,furious,My daughter dropeed an entire carton of eggs in the kitchen.,262,Looking in her phone while getting something from the fridge. I hate that phone,5|5|5_5|5|5,
14544,hit:2295_conv:4590,4,furious,My daughter dropeed an entire carton of eggs in the kitchen.,267,That explains it!,5|5|5_5|5|5,
14545,hit:2295_conv:4590,5,furious,My daughter dropeed an entire carton of eggs in the kitchen.,262,It's always the phone.,5|5|5_5|5|5,
14546,hit:2295_conv:4591,1,guilty, I felt bad that I couldn’t be there for my friend when she went to court,267, I felt bad that I couldn’t be there for my friend when she went to court,5|5|5_5|5|5,
14547,hit:2295_conv:4591,2,guilty, I felt bad that I couldn’t be there for my friend when she went to court,262,Did everything go okay?,5|5|5_5|5|5,
14548,hit:2295_conv:4591,3,guilty, I felt bad that I couldn’t be there for my friend when she went to court,267,Yes it went well. Thank you ,5|5|5_5|5|5,
14549,hit:2295_conv:4591,4,guilty, I felt bad that I couldn’t be there for my friend when she went to court,262,Your friend probably understands if you couldnt make it.,5|5|5_5|5|5,
14550,hit:2296_conv:4592,1,embarrassed,I let one rip during dinner just now.,1,I let one rip during dinner just now.,5|5|5_5|5|5,
14551,hit:2296_conv:4592,2,embarrassed,I let one rip during dinner just now.,250,lol c'mon man_comma_ show some class.,5|5|5_5|5|5,
14552,hit:2296_conv:4592,3,embarrassed,I let one rip during dinner just now.,1,It just came out. I excused myself though.,5|5|5_5|5|5,
14553,hit:2296_conv:4592,4,embarrassed,I let one rip during dinner just now.,250,"I understand_comma_ sometimes you just gotta ""let a bomb drop"".",5|5|5_5|5|5,
14554,hit:2297_conv:4594,1,anxious,I haven't seen our cat for days now. I have to find out what happened.,262,I havent seen my cat for days,5|5|5_5|5|5,
14555,hit:2297_conv:4594,2,anxious,I haven't seen our cat for days now. I have to find out what happened.,220,Did it escape your house?,5|5|5_5|5|5,
14556,hit:2297_conv:4594,3,anxious,I haven't seen our cat for days now. I have to find out what happened.,262,Yes. I think someone took her. Im so worried.,5|5|5_5|5|5,
14557,hit:2297_conv:4594,4,anxious,I haven't seen our cat for days now. I have to find out what happened.,220,Have you put out signs? contacted the animal shelter?,5|5|5_5|5|5,
14558,hit:2297_conv:4594,5,anxious,I haven't seen our cat for days now. I have to find out what happened.,262,We dont have a shelter. I think she is just gone.,5|5|5_5|5|5,
14559,hit:2297_conv:4595,1,prepared,I was the only one who brought marshmallows on our camping trip.,220,I can't believe I was the only one to think to bring Smores supplies on our camping trip!,5|5|5_5|5|5,
14560,hit:2297_conv:4595,2,prepared,I was the only one who brought marshmallows on our camping trip.,262,Smores are a must when camping.,5|5|5_5|5|5,
14561,hit:2297_conv:4595,3,prepared,I was the only one who brought marshmallows on our camping trip.,220,They are! How could everyone else not think about them?,5|5|5_5|5|5,
14562,hit:2297_conv:4595,4,prepared,I was the only one who brought marshmallows on our camping trip.,262,I don't know. They probably brought their cell phones,5|5|5_5|5|5,
14563,hit:2298_conv:4596,1,joyful,I was walking down the street the other day and I found 20$ just sitting there on the ground! I was so happy!,241,I was walking down the street the other day and I found 20$ just sitting there on the ground! I was so happy!,2|1|2_5|5|5,
14564,hit:2298_conv:4596,2,joyful,I was walking down the street the other day and I found 20$ just sitting there on the ground! I was so happy!,262,i have never been so lucky.,2|1|2_5|5|5,
14565,hit:2298_conv:4596,3,joyful,I was walking down the street the other day and I found 20$ just sitting there on the ground! I was so happy!,241,That has only  happened to me once before_comma_ but then it was a 5$ bill,2|1|2_5|5|5,
14566,hit:2298_conv:4596,4,joyful,I was walking down the street the other day and I found 20$ just sitting there on the ground! I was so happy!,262,I've found a couple of dollars and lighters in the washing machine. Thats about it lol,2|1|2_5|5|5,
14567,hit:2298_conv:4597,1,disgusted,I got my burger with millions of onions on it today when I specifically asked for no onions. Im allergic.,262,I order a burger today with no onions. I am allergic.,5|5|5_2|1|2,
14568,hit:2298_conv:4597,2,disgusted,I got my burger with millions of onions on it today when I specifically asked for no onions. Im allergic.,241,Allergic to onions? I have never heard of anyone with that allergy. Must be tough ,5|5|5_2|1|2,
14569,hit:2298_conv:4597,3,disgusted,I got my burger with millions of onions on it today when I specifically asked for no onions. Im allergic.,262,Not if I don'te eat them. There were so many onions on that burger.,5|5|5_2|1|2,
14570,hit:2298_conv:4597,4,disgusted,I got my burger with millions of onions on it today when I specifically asked for no onions. Im allergic.,241,I hate onions_comma_ I just don't like the texture of them,5|5|5_2|1|2,
14571,hit:2299_conv:4599,1,impressed,My brother built a fence all by himself. Saved himself some money from having to hire people.,1,My brother built a fence all by himself. Saved himself some money from having to hire people,5|5|5_5|5|5,
14572,hit:2299_conv:4599,2,impressed,My brother built a fence all by himself. Saved himself some money from having to hire people.,259,I would love to do that. Did it cost him much?,5|5|5_5|5|5,
14573,hit:2299_conv:4599,3,impressed,My brother built a fence all by himself. Saved himself some money from having to hire people.,1,Yea. The parts cost him a lot though. Each would panel was at least $5.,5|5|5_5|5|5,
14574,hit:2299_conv:4599,4,impressed,My brother built a fence all by himself. Saved himself some money from having to hire people.,259,Well he sure did save a lot in labor costs.,5|5|5_5|5|5,
14575,hit:2300_conv:4600,1,embarrassed,I once put our fishbowl in the window so that she could get some sun while we were gone all day.,262,I once put our fishbowl in the window so our beta could get some sun while we were gone all day.,5|5|5_5|5|5,
14576,hit:2300_conv:4600,2,embarrassed,I once put our fishbowl in the window so that she could get some sun while we were gone all day.,1,Hoping the beta was okay.,5|5|5_5|5|5,
14577,hit:2300_conv:4600,3,embarrassed,I once put our fishbowl in the window so that she could get some sun while we were gone all day.,262,IT froze to death in the window. I felt bad.,5|5|5_5|5|5,
14578,hit:2300_conv:4600,4,embarrassed,I once put our fishbowl in the window so that she could get some sun while we were gone all day.,1,Oh wow. A fish freezing in the sun? Or was it winter and sunny?,5|5|5_5|5|5,
14579,hit:2300_conv:4600,5,embarrassed,I once put our fishbowl in the window so that she could get some sun while we were gone all day.,262,It was winter. I was so dumb back then.,5|5|5_5|5|5,
14580,hit:2300_conv:4601,1,surprised,Got home and everything looks like it got a fresh paint.,1,Got home and everything looks like it got a fresh paint.,5|5|5_5|5|5,
14581,hit:2300_conv:4601,2,surprised,Got home and everything looks like it got a fresh paint.,262,Did it?,5|5|5_5|5|5,
14582,hit:2300_conv:4601,3,surprised,Got home and everything looks like it got a fresh paint.,1,Yep. Luckily_comma_ they're neutral colors.,5|5|5_5|5|5,
14583,hit:2300_conv:4601,4,surprised,Got home and everything looks like it got a fresh paint.,262,Like beige and brown?,5|5|5_5|5|5,
14584,hit:2301_conv:4602,1,impressed,I thought it was really cool when my friend offered to buy me a car if he won the lottery,267,I thought it was really cool when my friend offered to buy me a car if he won the lottery,5|5|5_5|5|5,
14585,hit:2301_conv:4602,2,impressed,I thought it was really cool when my friend offered to buy me a car if he won the lottery,225,That would be nice_comma_ but it's highly unlikely.,5|5|5_5|5|5,
14586,hit:2301_conv:4602,3,impressed,I thought it was really cool when my friend offered to buy me a car if he won the lottery,267,I know. The though was cool though. ,5|5|5_5|5|5,
14587,hit:2301_conv:4602,4,impressed,I thought it was really cool when my friend offered to buy me a car if he won the lottery,225,It sure was.,5|5|5_5|5|5,
14588,hit:2301_conv:4603,1,angry,I'm upset about a project my daughter is working on.,225,My daughter is working on a school project without having all the information on it.,5|5|5_5|5|5,
14589,hit:2301_conv:4603,2,angry,I'm upset about a project my daughter is working on.,267,That sounds familiar.  Is there someone she can get it from?,5|5|5_5|5|5,
14590,hit:2301_conv:4603,3,angry,I'm upset about a project my daughter is working on.,225,She's working on that now.,5|5|5_5|5|5,
14591,hit:2301_conv:4603,4,angry,I'm upset about a project my daughter is working on.,267,That’s a relief.  ,5|5|5_5|5|5,
